run,minR,repetition,Module,Packets Sent,SF,TotalEnergyConsumed,TP,X,Y
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4206],1466,8,0.024769536,7,-537.5695244,-1205.837171
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4207],1160,12,0.20905984,5,-3932.020768,-47.8980102
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4208],1214,11,0.119341056,8,2592.918529,384.6831081
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4209],1109,12,0.199868416,3,3454.07243,944.6616212
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4210],1389,7,0.013410597,11,623.6150121,-692.924031
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4211],1391,8,0.023502336,11,-1152.45097,-278.3924665
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4212],1062,12,0.191397888,12,4015.273142,-310.2955978
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4213],1185,11,0.11649024,3,1742.582678,2650.541364
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4214],1109,12,0.199868416,3,-2345.582243,2271.854603
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4215],1102,12,0.198606848,11,3367.281973,-96.83391504
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4216],1249,11,0.122781696,6,-714.1905596,2445.86703
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4217],1117,12,0.201310208,13,1166.894788,3435.914537
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4218],1143,12,0.205996032,9,3057.866925,2154.414619
