,run,minR,repetition,Module,Packets Sent,SF,TotalEnergyConsumed,TP,X,Y,Clustering_6
0,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[0],1270,10,0.068665344,14,1858.8663175543,-1261.7001740992,2
1,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[1],1233,11,0.12120883199999999,9,2469.9604249802,1940.4153375155,2
2,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[2],1261,11,0.123961344,5,-2367.6641712244,1057.2295753974001,2
3,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[3],1116,12,0.20112998399999998,4,-3211.8960907467,2031.7824103725,1
4,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[4],1110,12,0.20004864,2,914.1572843849901,-3420.5741322201,1
5,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[5],1323,10,0.0715309056,5,-1486.6589087460998,-1622.0356888218,5
6,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[6],1366,9,0.041030997333333,13,1708.4590383025,84.422560709942,0
7,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[7],1324,10,0.07158497280000001,10,1817.0957473547,-925.4688644253,5
8,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[8],1111,12,0.20022886399999998,14,-2364.4362619962,2895.1805464233003,1
9,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[9],1137,12,0.204914688,9,3719.421881341,2022.433970724,4
10,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[10],1079,12,0.19446169600000002,8,-303.37988679058,3587.0115676341998,1
11,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[11],1157,12,0.208519168,7,3115.8462460013,-2655.3706566984,4
12,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[12],1147,12,0.206716928,12,3088.1924484142,2553.902932772,4
13,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[13],1117,12,0.20131020800000002,2,3669.2422641517,-838.5256593639799,1
14,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[14],1140,12,0.20545536,5,854.4243691181099,-4014.2222090336,4
15,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[15],1128,12,0.20329267199999998,10,3942.8667290913,-1373.6290278061,1
16,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[16],1144,12,0.206176256,2,1993.1401819410999,3024.5958922885998,4
17,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[17],1137,12,0.204914688,2,-1877.9584919636,-3725.928719334,4
18,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[18],1398,10,0.0755859456,10,-64.17800573645701,1982.1353511738,3
19,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[19],1183,11,0.116293632,2,1513.3239433777999,-2264.5872085724,4
20,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[20],1172,12,0.21122252800000002,12,-1056.8360926742998,-3328.7361372417,4
21,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[21],1237,11,0.121602048,8,-2195.6724020597,1936.4262861742002,2
22,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[22],1128,12,0.20329267199999998,14,2904.597696507,2475.318838504,1
23,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[23],1101,12,0.198426624,9,-2971.6096558404997,-1589.3952273281,1
24,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[24],1159,12,0.20887961600000002,4,-3669.6203357688,-1997.4494205023998,4
25,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[25],1096,12,0.197525504,10,2753.6665269607,-2462.4974012631,1
26,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[26],1297,11,0.12750028800000002,7,2050.4401288660997,-1509.9512072323998,5
27,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[27],1434,9,0.043073535999999996,6,-1530.6064882119001,942.5451762547301,3
28,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[28],1126,12,0.202932224,4,2646.8364312915,3233.2795217172998,1
29,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[29],1268,11,0.124649472,14,2191.5209747015,-1045.0327158723,2
30,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[30],1296,11,0.127401984,6,-2133.8399268904,1304.2366102972,5
31,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[31],1175,12,0.2117632,3,-3337.0624351235997,1148.5742244778999,4
32,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[32],1446,7,0.013960923428571,13,-401.42490953042,375.94648432656,3
33,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[33],1102,12,0.198606848,5,2822.3171706765997,2704.2091137359,1
34,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[34],1278,11,0.125632512,5,-2030.7939281945999,2170.7848647522,5
35,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[35],1310,10,0.070828032,11,-1401.0893972924,-1480.5015877207998,5
36,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[36],1277,11,0.125534208,2,-7.0002579303452,2776.8505767214,5
37,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[37],1118,12,0.201490432,2,3394.5663153718,-1092.281137514,1
38,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[38],1091,12,0.19662438399999999,8,-2963.6656583466997,-2187.1479375884,1
39,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[39],1317,11,0.129466368,5,2832.8618550165997,-758.52943708438,5
40,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[40],1263,11,0.12415795199999999,8,2430.0202243306,-807.54285765517,2
41,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[41],1256,11,0.123469824,4,-365.04475819277,-3127.4940942752,2
42,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[42],1345,9,0.040400213333333,2,779.8748320154599,-1343.4450306528,0
43,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[43],1101,12,0.198426624,11,1927.5040064217999,-2702.9344868141,1
44,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[44],1325,10,0.07163904,4,-1573.3726457618,-1017.3324253252,5
45,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[45],1118,12,0.201490432,9,-2338.3281765207003,3121.0964499060997,1
46,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[46],1335,10,0.07217971200000001,5,-223.926476303,-2374.591813136,0
47,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[47],1157,12,0.208519168,4,3764.2888738364,1573.5117182119,4
48,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[48],1254,11,0.12327321599999999,11,47.946652664617005,2824.6649863404,2
49,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[49],1410,9,0.04235264,2,-852.59880138693,-1425.6527536992999,3
50,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[50],1132,12,0.204013568,4,-2567.3525716923,2381.4114674007997,1
51,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[51],1208,11,0.118751232,13,-610.2154047000499,-2800.5223837831,2
52,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[52],1362,7,0.013149915428571,12,739.67131375493,-535.50654418735,0
53,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[53],1398,7,0.013497490285713998,8,196.82185211117002,154.30186345818998,3
54,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[54],1268,11,0.124649472,12,-1172.2732163457001,2532.0046565646,2
55,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[55],1331,10,0.0719634432,5,-1512.4637398428,1195.0507532371,5
56,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[56],1186,12,0.21374566399999997,14,1544.813593965,2934.5155408354,4
57,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[57],1277,11,0.125534208,10,2983.4037395642,-458.88247484870993,5
58,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[58],1135,12,0.20455424,10,1704.5577805566,3584.1455698790996,4
59,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[59],1455,8,0.02458368,13,230.30476152946,1073.3246987112,3
60,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[60],1155,12,0.20815872,10,950.3984693653599,3433.7840151986998,4
61,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[61],1105,12,0.19914752,7,220.41826804292998,4157.8308677995,1
62,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[62],1123,12,0.202391552,4,2582.6566338985,2412.3063785666,1
63,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[63],1155,12,0.20815872,13,-3582.7954143692,-654.83269209347,4
64,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[64],1137,12,0.204914688,10,-1749.0011203745999,3826.4160827809997,4
65,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[65],1126,12,0.202932224,8,-2675.660776118,-3066.4602864225,1
66,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[66],1363,10,0.07369359360000001,5,1344.983775103,-1618.1533480510998,0
67,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[67],1260,11,0.12386304,11,-471.56644667495993,-2526.4661566135997,2
68,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[68],1138,12,0.205094912,12,4077.1330937396997,1208.3429003764,4
69,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[69],1184,12,0.21338521600000002,6,3369.6435011567,-988.06490203758,4
70,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[70],1142,12,0.20581580800000002,9,3327.1010011367,475.98352453059005,4
71,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[71],1376,11,0.135266304,8,3032.648243868,991.38442332328,0
72,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[72],1067,12,0.19229900800000002,9,-3410.1899953164,-2423.7436357489,1
73,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[73],1087,12,0.19590348800000001,6,3125.9727369257002,2850.4189050170003,1
74,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[74],1391,7,0.013429906285714,3,866.2325241814999,457.09754319164,0
75,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[75],1138,12,0.205094912,3,3169.5254817131,-1607.9806074276999,4
76,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[76],1239,11,0.12179865599999999,6,2456.8737463513003,545.03245033155,2
77,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[77],1284,11,0.126222336,5,-917.64674878709,2532.1494923710998,5
78,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[78],1270,11,0.12484608,13,1300.5121550003998,2332.5131163398,2
79,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[79],1408,8,0.023789567999999997,13,-448.58421363049,-1051.1227132499,3
80,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[80],1244,11,0.122290176,6,2328.2595418235996,-1801.6414941739001,2
81,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[81],1167,12,0.21032140800000002,7,2597.2424374602,-2338.5576589095003,4
82,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[82],1159,12,0.20887961600000002,13,3457.3444051534,1389.8392191254002,4
83,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[83],1127,12,0.203112448,4,-3347.9989114314003,1362.1086446851,1
84,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[84],1097,12,0.197705728,10,-464.52972581815993,-3977.480625439,1
85,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[85],1086,12,0.19572326399999998,10,-1890.0579355334,3303.5931136799,1
86,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[86],1321,11,0.129859584,8,-1221.9400089004,-2479.087309019,5
87,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[87],1111,12,0.20022886399999998,14,-22.636393819204002,3635.8309394578005,1
88,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[88],1138,12,0.205094912,7,-1999.8507161119,3185.7349414329997,4
89,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[89],1363,10,0.07369359360000001,14,-1798.0600640352,857.9335843448199,0
90,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[90],1153,12,0.207798272,4,-1965.926545662,-2610.6085697455,4
91,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[91],1118,12,0.201490432,3,-1243.1335240824,-3579.0618543972996,1
92,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[92],1399,9,0.042022229333333,10,1705.1236633703,-536.78999408965,3
93,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[93],1448,9,0.043494058666666995,9,364.99452277962007,-1738.4313184183,3
94,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[94],1360,9,0.040850773333333,6,333.46668904312,1400.1723430081,0
95,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[95],1132,12,0.204013568,11,1305.750666457,-3177.7869307860997,1
96,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[96],1223,11,0.120225792,3,2893.2451945621,-417.05390435877,2
97,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[97],1386,7,0.013381632,11,-113.89352959323999,-993.35724677792,0
98,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[98],1255,11,0.12337152,13,-741.0054532814,-2841.7595542165996,2
99,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[99],1250,11,0.12287999999999999,4,-94.236735467801,2407.6995399958,2
100,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[100],1365,9,0.04100096,13,-1016.8791185309,1301.3030220717,0
101,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[101],1271,11,0.124944384,3,2851.1258561154,-1213.2553613334,2
102,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[102],1103,12,0.19878707199999998,11,751.89618559709,-4105.0080436256,1
103,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[103],1131,12,0.20383334399999997,3,-2359.6832732164003,-3148.2066797432,1
104,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[104],1314,10,0.0710443008,10,-1290.5566654798,-1917.8832342582,5
105,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[105],1133,12,0.20419379199999999,13,-3882.8313972973997,-666.73359917236,1
106,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[106],1290,10,0.069746688,8,195.21839924525003,-1820.409601201,5
107,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[107],1313,11,0.129073152,12,3051.0775657896,854.02930164832,5
108,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[108],1103,12,0.19878707199999998,8,-2322.7552752946,2612.8185801502,1
109,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[109],1140,12,0.20545536,4,-3102.3248074369,1003.410151356,4
110,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[110],1291,9,0.038778197333333,7,-562.6004934402,-1457.3924400351002,5
111,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[111],1255,11,0.12337152,5,1802.9197153593,2184.1230046905,2
112,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[112],1110,12,0.20004864,12,-2567.84705482,2461.7665812398,1
113,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[113],1272,11,0.125042688,10,2794.3939111921995,1354.0013918871,2
114,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[114],1124,12,0.202571776,9,-3634.1994867945,1775.6379535984,1
115,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[115],1435,9,0.043103573333333006,7,-1272.466501093,-1016.3395405028,3
116,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[116],1318,11,0.129564672,6,-2868.6312424677003,-413.74827742209,5
117,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[117],1111,12,0.20022886399999998,3,-2780.1644631139,3062.0810803840004,1
118,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[118],1395,7,0.013468525714286002,7,377.88106419513,-163.55966359221,0
119,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[119],1133,12,0.20419379199999999,4,-3072.5524667790996,-2235.5765963819,1
120,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[120],1295,11,0.12730368,5,1685.6586867360002,2346.5717122882,5
121,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[121],1390,10,0.075153408,6,-2218.7422563208997,-61.772914706388995,0
122,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[122],1344,10,0.07266631679999999,4,1430.5864507238,-1509.2483333364,0
123,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[123],1459,8,0.024651264,13,-89.81538221765499,-1281.8789960783,3
124,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[124],1410,9,0.04235264,10,1317.4819561353,-863.98014578615,3
125,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[125],1480,7,0.014289188571429,11,201.21977777786,-333.60802513698997,3
126,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[126],1338,9,0.040189952,3,-1558.0622248017,-923.02516104679,0
127,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[127],1426,7,0.013767826285714,7,411.8779403739799,287.66735814448,3
128,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[128],1363,8,0.023029248,7,177.89899266387002,1057.0954735787,0
129,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[129],1230,11,0.12091392,10,-2650.2803160745,-113.59137258943998,2
130,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[130],1134,12,0.20437401600000002,12,3959.6502561493,651.59006347307,4
131,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[131],1154,12,0.207978496,14,-178.88363406658002,3713.4942519638003,4
132,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[132],1477,7,0.014260223999999998,6,-158.17215486671,-647.37724865846,3
133,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[133],1107,12,0.199507968,7,-625.76752727472,-3565.3352153731,1
134,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[134],1155,12,0.20815872,6,-1939.7095808601,2836.8072950144,4
135,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[135],1117,12,0.20131020800000002,13,3227.5196275218,-2333.8182285315,1
136,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[136],1228,11,0.120717312,11,-543.17622899849,-2647.4892677765,2
137,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[137],1112,12,0.200409088,9,2156.9007613709,3162.984761308,1
138,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[138],1118,12,0.201490432,13,426.24729940852995,-3469.0364790711,1
139,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[139],1296,11,0.127401984,13,-2866.0287511403003,-436.5762259733701,5
140,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[140],1268,11,0.124649472,2,-2622.9524596717997,865.29403316163,2
141,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[141],1137,12,0.204914688,13,1505.0689850508,3866.4382296748,4
142,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[142],1410,8,0.02382336,6,-1261.8293428653,109.25897245663,3
143,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[143],1168,12,0.210501632,11,-2128.9563423239,3158.3949731752,4
144,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[144],1420,7,0.013709897142857001,11,-23.676043381266,652.4649704109901,3
145,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[145],1351,10,0.0730447872,8,-1257.5348821442,1575.93538552,0
146,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[146],1271,11,0.124944384,2,-2327.5349759666,-901.96261623139,2
147,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[147],1356,9,0.040730624,7,-45.06532768003,1458.0813872218,0
148,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[148],1281,10,0.0692600832,12,705.72408956054,-1722.9676394935,5
149,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[149],1116,12,0.20112998399999998,7,4144.8392603962,421.96045302251997,1
150,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[150],1144,12,0.206176256,4,520.56683934385,4153.2730165129,4
151,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[151],1192,12,0.214827008,3,-3416.8698062478998,1332.7215859143,4
152,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[152],1394,9,0.041872042666667005,12,857.05561328338,1111.8491660102,0
153,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[153],1341,10,0.0725041152,8,-897.75656059784,-1613.1482700347,0
154,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[154],1283,11,0.126124032,5,2536.0609273557,1844.1110828526,5
155,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[155],1136,12,0.20473446399999998,12,3669.5114646755,1729.7778247512,4
156,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[156],1431,8,0.024178176000000003,6,263.1018195855,-1137.6908239236,3
157,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[157],1386,8,0.023417856,2,940.7403636533501,867.30965940685,0
158,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[158],1301,11,0.127893504,11,2146.9637301739003,1830.5134649522,5
159,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[159],1280,11,0.12582912,12,2924.9559269131,1047.7012330692999,5
160,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[160],1330,10,0.071909376,11,365.66256531265,2336.6678054287,5
161,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[161],1418,10,0.0766672896,9,-1315.4976583859,-1942.7831272756,3
162,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[162],1151,12,0.207437824,9,3227.0604332007,-332.80857219239,4
163,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[163],1305,11,0.12828672,3,-1164.5211556164,-2553.3846934812,5
164,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[164],1143,12,0.205996032,6,4184.701156436599,340.91286229601,4
165,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[165],1363,9,0.040940885333333,3,-1078.8297822897,-1434.7071679489002,0
166,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[166],1357,10,0.0733691904,2,1684.5154243964002,1676.1182366395,0
167,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[167],1123,12,0.202391552,5,-2328.0124907457002,3301.6511235801,1
168,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[168],1385,9,0.041601706666667,13,1459.6677722465,594.44969097661,0
169,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[169],1380,9,0.04145152,4,1165.1700275008,991.02767584452,0
170,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[170],1154,12,0.207978496,2,-718.01802230616,3484.5144078982003,4
171,LoRaSim-MinimalTopology-0-20220610-21:57:17-972,0,0,LoRa.hostSF12[171],1425,8,0.0240768,11,1092.6295415707,495.62788137702006,3
