run,minR,repetition,Module,Packets Sent,SFF,TotalEnergyConsumed,TP,X,Y
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2249],713,8,0.021416619,10,1066.922679,1433.362299
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2250],665,10,0.06537216,10,-1965.370138,1408.027487
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2251],619,10,0.060850176,3,-2998.042217,-498.2500477
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2252],562,11,0.101285888,2,-452.267184,3996.450851
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2253],579,11,0.104349696,11,867.1149427,-3947.7468
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2254],552,11,0.099483648,11,-2992.54372,-1553.217816
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2255],563,11,0.101466112,5,-3784.766405,-195.2052666
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2256],572,11,0.103088128,8,-324.3551934,3407.24731
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2257],583,11,0.105070592,13,4041.269435,263.6880238
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2258],582,11,0.104890368,8,3706.083036,-1240.736106
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2259],692,9,0.037414502,12,1269.265599,1405.814105
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2260],610,10,0.05996544,6,2035.258513,1800.090855
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2261],697,9,0.037684838,2,-834.26286,-1969.057905
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2262],571,11,0.102907904,5,2620.157703,2241.717446
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2263],549,11,0.098942976,9,3117.570998,-1443.725197
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2264],551,11,0.099303424,7,573.8267047,3436.268732
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2265],573,11,0.103268352,6,3473.901015,1711.798011
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2266],737,7,0.00711563,10,706.2350389,-388.6200442
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2267],565,11,0.10182656,9,-1793.375049,3000.421273
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2268],666,10,0.065470464,4,-1518.525578,2070.010428
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2269],565,11,0.10182656,3,2791.704825,-2708.914538
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2270],547,11,0.098582528,6,-2805.219934,-2597.614779
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2271],655,8,0.019674453,10,537.9964038,1459.856034
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2272],683,8,0.020515499,5,-1540.809583,354.6260114
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2273],678,10,0.066650112,13,708.126292,2802.063691
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2274],735,8,0.01241856,7,1015.665109,794.9862643
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2275],542,11,0.097681408,3,886.3983126,3165.74008
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2276],638,10,0.062717952,14,-2086.867687,1678.038001
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2277],671,10,0.065961984,5,380.0674793,-2502.512292
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2278],727,8,0.012283392,7,1064.361112,440.4240544
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2279],611,11,0.110116864,6,-1469.53896,-3244.845751
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2280],561,11,0.101105664,6,-1080.582132,-3989.003783
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2281],646,10,0.063504384,6,-738.438553,-2626.092328
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2282],662,8,0.035792486,8,-995.1670974,1735.887909
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2283],671,8,0.011337216,10,351.5951632,-1008.316271
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2284],733,8,0.022017365,5,1392.68918,97.16873609
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2285],603,11,0.108675072,11,39.29499187,-3655.37992
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2286],647,10,0.063602688,9,2106.850299,-1947.306679
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2287],570,11,0.10272768,12,2447.647909,3212.514686
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2288],596,11,0.107413504,7,-1785.455929,-3624.065949
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2289],633,10,0.062226432,13,2208.537789,977.171132
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2290],571,11,0.102907904,9,-3212.223067,-353.2181909
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2291],640,8,0.034603008,6,215.1140511,2182.980033
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2292],567,11,0.102187008,12,-4226.12006,158.3256931
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2293],568,11,0.102367232,11,100.1493983,-3866.263599
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2294],631,10,0.062029824,7,-638.3289045,2373.124184
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2295],584,11,0.105250816,3,-403.493855,-3600.797684
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2296],662,8,0.035792486,7,-1796.08596,-596.8087779
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2297],679,8,0.020395349,4,661.1519071,1630.34029
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2298],589,11,0.106151936,2,426.6912854,-3518.515394
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2299],588,10,0.057802752,5,1785.365546,2487.670731
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2300],700,7,0.0067584,4,-558.4406464,-677.3366999
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2301],667,10,0.065568768,9,-511.9289485,2619.309489
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2302],679,8,0.036711629,10,1923.265582,415.2908078
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2303],598,11,0.107773952,7,964.2129799,3621.722947
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2304],565,11,0.10182656,6,3872.7971,116.3234727
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2305],586,11,0.105611264,7,3556.454328,668.2541232
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2306],682,9,0.03687383,5,-208.750707,-1828.369687
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2307],552,11,0.099483648,7,1292.619488,-3454.646766
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2308],551,11,0.099303424,2,-346.6648962,4214.844635
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2309],537,11,0.096780288,3,-470.6103973,-3334.253956
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2310],582,11,0.104890368,12,2945.898417,-1354.888234
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2311],673,8,0.020215125,11,-1711.122395,402.9563583
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2312],566,11,0.102006784,7,-3175.589219,1348.347603
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2313],647,10,0.063602688,10,2967.394389,-974.6262113
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2314],589,11,0.106151936,3,-513.4550556,3376.160858
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2315],551,11,0.099303424,6,-2191.696776,3048.713201
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2316],745,7,0.007192869,13,200.979526,326.6996579
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2317],579,11,0.104349696,4,3093.125213,-1428.990169
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2318],559,11,0.100745216,3,3150.160017,2777.542019
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2319],682,7,0.006584613,12,646.5192778,251.7261649
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2320],693,9,0.03746857,8,1725.046181,-1427.809667
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2321],576,11,0.103809024,14,-1853.966057,-3746.614923
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2322],558,11,0.100564992,3,2125.442962,-3501.334169
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2323],662,8,0.035792486,13,-2129.245936,-264.058675
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2324],553,11,0.099663872,11,2149.25575,-3091.355484
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2325],550,11,0.0991232,13,3666.737134,1278.760772
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2326],611,10,0.060063744,5,1696.115373,-2315.386996
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2327],686,7,0.006623232,12,-641.5434132,374.4802188
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2328],584,10,0.057409536,13,-2442.277144,-1510.478296
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2329],694,7,0.006700471,9,419.6039537,-569.3831774
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2330],670,8,0.036225024,12,-1396.979941,1366.95348
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2331],586,11,0.105611264,5,1606.753244,3044.978648
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2332],623,10,0.061243392,2,94.12602862,-2556.012734
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2333],682,9,0.03687383,11,-621.0147046,-2271.594333
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2334],535,10,0.09641984,8,-2688.597866,2515.719077
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2335],637,10,0.062619648,12,-1764.347635,2599.132395
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2336],568,11,0.102367232,6,3223.538699,-2017.790306
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2337],572,11,0.103088128,2,-3259.799359,-2514.324416
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2338],572,11,0.103088128,10,-431.5621263,3418.805643
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2339],604,11,0.108855296,5,3692.985727,-366.7064019
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2340],545,11,0.09822208,4,-3170.96012,994.783927
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2341],692,8,0.011692032,11,826.8078528,-719.192353
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2342],564,11,0.101646336,2,-1465.669282,3586.999199
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2343],617,10,0.060653568,7,-2543.133955,528.4729415
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2344],658,8,0.035576218,13,-710.5671349,-1754.351756
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2345],636,10,0.062521344,12,-2390.925203,1898.63915
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2346],679,8,0.036711629,8,-2144.89926,-4.157151402
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2347],691,9,0.037360435,12,-959.3594879,2171.489686
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2348],756,8,0.022708224,4,-629.8764225,-1485.424055
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2349],702,7,0.00677771,9,-428.1535271,712.9845685
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2350],564,11,0.101646336,11,-3915.437389,-1348.01963
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2351],546,11,0.098402304,12,1546.862321,3360.368057
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2352],632,10,0.062128128,2,-2531.559326,-854.692873
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2353],522,10,0.094076928,11,435.4502133,3862.409097
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2354],619,10,0.060850176,2,-1070.721132,-2807.864542
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2355],679,8,0.036711629,10,-2122.644744,-971.0365381
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2356],593,10,0.058294272,13,1230.463037,2109.472594
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2357],705,8,0.02117632,6,-200.2802583,-1671.121496
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2358],575,11,0.1036288,4,923.242452,-3526.488826
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2359],570,11,0.10272768,2,3168.873205,1771.924042
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2360],562,11,0.101285888,10,551.0697441,-3480.491389
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2361],712,9,0.038495846,12,187.2152144,-2206.70463
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2362],556,11,0.100204544,10,3372.681748,-295.4678741
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2363],712,8,0.021386581,10,1173.750831,1011.09533
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2364],584,11,0.105250816,7,2896.590365,-1500.23937
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2365],734,8,0.022047403,11,-502.3962716,1559.385171
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2366],696,8,0.020905984,2,-1273.049239,-589.985575
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2367],637,10,0.062619648,3,-3115.777908,404.1740881
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2368],567,11,0.102187008,5,2037.763374,-2839.71957
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2369],585,11,0.10543104,4,3274.875175,2530.621459
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2370],566,11,0.102006784,9,-3487.373361,-128.058586
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2371],651,8,0.035197747,4,1911.39862,-26.55071635
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2372],553,11,0.099663872,2,240.8691731,3315.152364
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2373],709,7,0.006845294,10,-91.39332915,197.6871208
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2374],644,10,0.063307776,3,-3073.629715,-94.92121577
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2375],729,9,0.039414989,11,-1553.054171,1330.790904
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2376],693,8,0.020815872,5,-1032.784238,-1440.336296
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2377],569,11,0.102547456,4,1686.682944,-3728.360848
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2378],566,11,0.102006784,6,-3487.797662,2217.166107
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2379],659,8,0.035630285,5,2058.772165,764.8441612
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2380],573,11,0.103268352,12,3191.118481,1332.997334
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2381],674,8,0.036441293,2,719.6859783,-1913.154918
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2382],583,11,0.105070592,2,-2226.878978,2845.300684
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2383],551,11,0.099303424,12,3197.307583,2026.22153
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2384],621,10,0.061046784,4,-1417.114852,2685.94435
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2385],716,7,0.006912878,12,-139.975386,19.14015848
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2386],685,9,0.037036032,4,-1935.699231,424.7789751
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2387],588,11,0.105971712,9,3210.933518,-1365.642284
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2388],548,11,0.098762752,2,3465.786744,1763.514036
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2389],695,9,0.037576704,3,-652.6109834,2095.193978
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2390],725,8,0.0122496,12,-450.9363168,1058.606781
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2391],580,11,0.10452992,3,2159.755729,-2835.126598
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2392],682,7,0.006584613,11,-758.3934002,58.13915601
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2393],675,10,0.0663552,12,1375.961991,1980.302045
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2394],635,10,0.06242304,9,-2408.379224,1545.636896
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2395],594,11,0.107053056,6,-1670.62534,-3103.405525
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2396],566,11,0.102006784,11,-3362.871918,561.7053204
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2397],653,8,0.006304622,11,-302.5889805,489.9625848
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2398],680,10,0.06684672,9,-2546.039505,764.6299032
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2399],704,8,0.011894784,3,-883.0714924,-673.4985643
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2400],719,7,0.006941842,2,797.0487883,253.9394256
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2401],619,10,0.060850176,2,575.5993981,2645.050775
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2402],594,11,0.107053056,13,-2507.023152,2096.08493
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2403],716,9,0.038712115,6,-1598.984363,1417.965975
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2404],655,8,0.019674453,4,-1775.358784,33.30319834
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2405],703,7,0.006787365,2,465.4427151,762.1330723
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2406],720,8,0.02162688,5,-1038.793622,-1156.602154
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2407],574,11,0.103448576,4,3382.376969,1846.862104
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2408],578,11,0.104169472,11,3609.629754,2018.61069
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2409],696,8,0.011759616,7,1324.460902,23.20364004
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2410],672,8,0.036333158,11,1927.683816,488.5577654
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2411],635,8,0.034332672,11,-944.6456889,-1926.06023
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2412],645,10,0.06340608,6,2176.985826,1550.63734
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2413],647,10,0.063602688,7,2296.966899,-2123.886795
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2414],705,8,0.01191168,11,187.6829486,-1173.872814
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2415],701,7,0.006768055,11,261.2715314,-262.5434154
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2416],549,11,0.098942976,6,96.74973318,3712.340787
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2417],710,8,0.01199616,8,-1068.995412,-818.3015263
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2418],574,11,0.103448576,8,3099.091147,1018.285381
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2419],635,10,0.06242304,13,1442.864513,2346.986391
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2420],668,8,0.020064939,14,-1239.6924,1297.686771
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2421],624,10,0.061341696,4,-1844.908479,2375.540249
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2422],527,10,0.094978048,5,-3467.805125,-976.0195687
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2423],565,11,0.10182656,7,-2681.736957,-2955.442934
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2424],590,11,0.10633216,6,1695.418137,-3850.421106
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2425],561,11,0.101105664,7,-4125.688237,46.18937841
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2426],670,8,0.020125013,10,18.31642727,1454.260716
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2427],604,11,0.108855296,3,840.1308973,3234.149013
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2428],571,11,0.102907904,7,3094.748561,-2820.933218
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2429],548,11,0.098762752,2,-2403.972027,-2884.723769
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2430],693,8,0.011708928,4,908.4181535,975.9540577
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2431],657,10,0.064585728,5,2189.251375,1627.70625
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2432],592,11,0.106692608,9,-873.2611927,3420.597303
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2433],704,8,0.021146283,10,1569.556804,371.9315828
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2434],706,7,0.006816329,10,-68.2639763,976.3194801
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2435],692,8,0.011692032,9,-1111.559052,-300.6908058
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2436],704,9,0.038063309,6,-1586.694931,1281.593919
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2437],558,11,0.100564992,8,-2990.903611,-2313.011475
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2438],671,7,0.006478409,4,310.2414705,-16.21035254
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[2439],559,11,0.100745216,3,2904.201057,-2110.098979
